Title,Price,Region,Bedrooms,Floor Area,Lot Area,URL,Image Link,Barangay,Town/City,Longitude,Latitude,price_per_sqm,id,Price_log
Brand-New Two Storey House and Lot For Sale with 2 Car Garage in Las Piñas,9800000,Metro Manila,3,180,120,https://www.lamudi.com.ph/brand-new-two-storey-house-and-lot-for-sale-with-2-16844822810.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/87310b67c7518a.webp,Almanza Uno,Las Piñas,121.0140532,14.4324914,81666.66666666667,10562,16.0978929436408
For Sale Spacious and Modern Design Bungalow House and Lot in Las Piñas City,15500000,Metro Manila,5,252,280,https://www.lamudi.com.ph/for-sale-spacious-and-modern-design-bungalow-house-168931850460.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/dc5d3e72127999.webp,Almanza Uno,Las Piñas,121.0140532,14.4324914,55357.142857142855,10562,16.556350581889475
"Brand New House For Sale in Ayala Westgrove Heights, Silang, Cavite",89000000,Cavite,5,670,498,https://www.lamudi.com.ph/brand-new-house-for-sale-in-ayala-westgrove-height-168535503452.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e3134f1f720015.webp,Puting Kahoy,Silang,121.0361144,14.2174433,178714.859437751,10571,18.304146927696415
3 Storey Elegantly Finished Townhouse For Sale in DBP Village Las Piñas City,11898000,Metro Manila,5,230,112,https://www.lamudi.com.ph/3-storey-elegantly-finished-townhouse-for-sale-in-168940048169.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/66974e48b24855.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926,106232.14285714286,10562,16.291880876729987
"Camella Monticello | CARMINA Uphill, RFO 3BR House and Lot for Sale in San Jose del M...",7206000,Bulacan,3,65,88,https://www.lamudi.com.ph/camella-monticello-carmina-uphill-rfo-3br-house-an-168929780855.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/77cda64a0243bc.webp,Sapang Palay,San Jose del Monte,121.0612785,14.8450503,81886.36363636363,10529,15.790424570290176
For Sale Three (3) Huge Fully furnished brand new house in BF Homes Parañaque,42400000,Metro Manila,5,490,329,https://www.lamudi.com.ph/for-sale-three-3-huge-fully-furnished-brand-new-ho-168969088099.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c68c9cea2d9c14.webp,B.F. Homes,Parañaque,121.0245799,14.4521766,128875.37993920971,10562,17.562658920202185
"Claremont Phase 4 | Opal 3BR Single Attached House for Sale in Mabalacat, Pampanga | ...",1650000,Pampanga,3,53,88,https://www.lamudi.com.ph/claremont-phase-4-opal-3br-single-attached-house-f-168967583682.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9ae4cf6382daa7.webp,Santa Maria,Mabalacat,120.60564,15.214685,18750.0,10572,14.316285845876763
"Pineview | Caroline 1BR SA House and Lot for Sale in Tanza, Cavite | Futura by Filinv...",1800000,Cavite,1,29,88,https://www.lamudi.com.ph/pineview-caroline-1br-sa-house-and-lot-for-sale-in-169018893953.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/84dbaac042a32b.webp,Sahud Ulan,Tanza,120.820352424,14.3614938925,20454.545454545456,10571,14.403297222866392
Valle Verde House and Lot for Sale! Pasig City,330000000,Metro Manila,5,754,1288,https://www.lamudi.com.ph/valle-verde-house-and-lot-for-sale-pasig-city-169148384281.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8cc5e03f1bc46d.webp,Ugong,Pasig,121.072573,14.582943,256211.1801242236,10562,19.6146032124248
"Prime Sleek House and Lot for Sale In Ayala Westgrove Heights, Silang, Cavite",65000000,Cavite,4,875,524,https://www.lamudi.com.ph/prime-sleek-house-and-lot-for-sale-in-ayala-westgr-169159836319.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2372b3d69dc740.webp,Puting Kahoy,Silang,121.0361144,14.2174433,124045.80152671757,10571,17.98989782785991
San Antonio Village 6.7M 2 Storey House & Lot for sale Leonilla Hill Baguio-MAA,6736000,Benguet,3,72,126,https://www.lamudi.com.ph/san-antonio-village-6-7m-2-storey-house-lot-for-sa-169086821972.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/17a87482886557.webp,San Antonio Village,Baguio,120.6015151,16.42770531,53460.31746031746,10530,15.7229768349043
"Carmel EcoVillage Phase 1 | 3BR SA House and Lot for Sale in San Pablo, Laguna | Mode...",4200000,Laguna,3,95,100,https://www.lamudi.com.ph/carmel-ecovillage-phase-1-3br-sa-house-and-lot-for-169174105096.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bd9c8203ab6e7b.webp,Concepcion,San Pablo,121.3395235,14.0813836,42000.0,10582,15.250595083253597
3 Bedroom House and Lot at Celestis 2 in Antipolo Rizal (Corner),6448937,Rizal,3,76,90,https://www.lamudi.com.ph/3-bedroom-house-and-lot-at-celestis-2-in-antipolo-168673593281.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2958997cf9a4f7.webp,San Luis,Antipolo,121.182157,14.594745,71654.85555555555,10540,15.679425868988371
3 Bedroom House and Lot at Celestis 2 in Antipolo Rizal (End),6484059,Rizal,3,76,91,https://www.lamudi.com.ph/3-bedroom-house-and-lot-at-celestis-2-in-antipolo-168673557526.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/80147a1b924274.webp,San Luis,Antipolo,121.182157,14.594745,71253.3956043956,10540,15.684857261117712
"M-R-2-164: Acquired Property Townhouse for Sale in Lot 1, Block 4, Siena St. corner F...",3550000,Metro Manila,1,70,86,https://www.lamudi.com.ph/m-r-2-164-acquired-property-townhouse-for-sale-in-168664823678.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c4f186aff035f8.webp,Pulang Lupa Uno,Las Piñas,120.97595,14.472631,41279.06976744186,10562,15.082458161451598
"Along Mindanao Avenue, Quezon City 3 Storey Townhouse For Sale LSS",8000000,Metro Manila,3,114,46,https://www.lamudi.com.ph/along-mindanao-avenue-quezon-city-3-storey-townhou-168854211425.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fd197cd5f9c876.webp,Tandang Sora,Quezon City,121.042788,14.6820013,173913.04347826086,10562,15.89495209964411
"Royal Pines House and Lot For Sale ! 600 sqm Lot Area for 22M, Tagaytay City",22000000,Cavite,4,400,600,https://www.lamudi.com.ph/royal-pines-house-and-lot-for-sale-600-sqm-lot-are-168848081593.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/50ce78d3b99559.webp,Maharlika West,Tagaytay,120.9434149,14.1026081,36666.66666666666,10571,16.90655301132259
"For Sale: 4 Bedrooms in Filinvest East Homes Cainta, Rizal",21000000,Rizal,4,272,141,https://www.lamudi.com.ph/for-sale-4-bedrooms-in-filinvest-east-homes-cainta-168898372314.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6a7590de059d81.webp,San Isidro,Cainta,121.118502,14.613156,148936.17021276595,10540,16.860032995687696
"Camella Sierra Metro East | FREYA SF wCB, BTS 5BR House and Lot for Sale in Antipolo,...",12081000,Rizal,5,142,176,https://www.lamudi.com.ph/camella-sierra-metro-east-freya-sf-wcb-bts-5br-hou-168956070557.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bbf96b52c23265.webp,Dalig,Antipolo,121.1957324,14.5581146714,68642.04545454546,10540,16.307144528501702
"Amarilyo Crest Residences | Opal 3BR Duplex House for Sale in Taytay, Rizal | Aspire ...",3800000,Rizal,3,54,85,https://www.lamudi.com.ph/amarilyo-crest-residences-opal-3br-duplex-house-fo-168967296080.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b0f8599af8799e.webp,San Juan,Taytay,121.157888,14.560621,44705.882352941175,10540,15.150511624696614
"Southwind | Banyan 3BR Single Detached House for Sale in San Pedro, Laguna | Aspire b...",11500000,Laguna,3,167,132,https://www.lamudi.com.ph/southwind-banyan-3br-single-detached-house-for-sal-168983884280.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1998b37c4cc02c.webp,San Antonio,San Pedro,121.0265376955,14.3402945916,87121.21212121213,10582,16.25785759333348
"Southwind | Walnut 3BR Single Attached House for Sale in San Pedro, Laguna | Aspire b...",8100000,Laguna,3,125,132,https://www.lamudi.com.ph/southwind-walnut-3br-single-attached-house-for-sal-168983884218.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fb53852c9d5c16.webp,San Antonio,San Pedro,121.0433415,14.3669314,61363.63636363636,10582,15.907374619642667
"Exquisite 4 bedrooms ""Wynnie"" Model House in Washington Place Subdivision",7800000,Cavite,4,83,120,https://www.lamudi.com.ph/exquisite-4-bedrooms-wynnie-model-house-in-washing-168698130235.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7f533748eb0eb4.webp,Sampaloc II,Dasmariñas,120.964753,14.287385,65000.0,10571,15.86963429165982
"3 Bedrooms House for Sale in Quezon City, Gated TS Cruzville",7900000,Metro Manila,3,80,120,https://www.lamudi.com.ph/3-bedrooms-house-for-sale-in-quezon-city-gated-ts-169030388544.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/79944cf5b451d0.webp,Novaliches,Quezon City,121.0521,14.7214,65833.33333333333,10562,15.88237331743725
5 Bedrooms House and lot for sale in Dasma Cavite Near Orchard and Aguinaldo,9270000,Cavite,5,121,120,https://www.lamudi.com.ph/5-bedrooms-house-and-lot-for-sale-in-dasma-cavite-16905277167.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/44e094df99308b.webp,Salitran III,Dasmariñas,120.944557,14.352175,77250.0,10571,16.042293937542038
Elegantly 2 storey townhouse in talon village las pinas city,6900000,Metro Manila,4,105,72,https://www.lamudi.com.ph/elegantly-2-storey-townhouse-in-talon-village-las-169017902286.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d7a4879e1d54ca.webp,Talon Dos,Las Piñas,120.985214,14.438526,95833.33333333331,10562,15.747031969567487
"For Sale Brand New 3-Storey, 3 Bedrooms House and Lot in Las Piñas City",8500000,Metro Manila,4,160,80,https://www.lamudi.com.ph/for-sale-brand-new-3-storey-3-bedrooms-house-and-l-168931879987.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6921f8f3b18376.webp,Almanza Uno,Las Piñas,121.0140532,14.4324914,106250.0,10562,15.955576721460545
Modern Design Two (2) Storey Triplex House With 1car Garage In Las Pinas,6500000,Metro Manila,3,120,80,https://www.lamudi.com.ph/modern-design-two-2-storey-triplex-house-with-1car-168421961091.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bec35f31da2dc0.webp,Pulang Lupa Dos,Las Piñas,120.987483,14.461456,81250.0,10562,15.687312734865866
Brand New 2 Storey Single Detached House With Nice Location In Imus,12500000,Cavite,4,235,180,https://www.lamudi.com.ph/brand-new-2-storey-single-detached-house-with-nice-168421921375.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/53b7164e10635a.webp,Anabu II-A,Imus,120.9356405,14.3841135,69444.44444444444,10571,16.34123920227253
For Sale Brand New Bungalow House and Lot with 2 Car Garage in Las Piñas,13500000,Metro Manila,5,220,240,https://www.lamudi.com.ph/for-sale-brand-new-bungalow-house-and-lot-with-2-c-168448289062.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c978f22149facd.webp,Almanza Uno,Las Piñas,121.0140532,14.4324914,56250.0,10562,16.41820024340866
"Brand New Single Detached House For Sale in BF Resort Village, Las Piñas",15000000,Metro Manila,4,220,111,https://www.lamudi.com.ph/brand-new-single-detached-house-for-sale-in-bf-res-16844820669.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/baa5bc860621a1.webp,Talon Dos,Las Piñas,120.985214,14.438526,135135.13513513515,10562,16.523560759066484
"Brand New Duplex House and Lot For Sale in BF Resort Village, Las Piñas City",10000000,Metro Manila,4,150,102,https://www.lamudi.com.ph/brand-new-duplex-house-and-lot-for-sale-in-bf-reso-168448201470.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/09a5deab663490.webp,Talon Dos,Las Piñas,120.985214,14.438526,98039.2156862745,10562,16.11809565095832
"5 Bedroom House For Sale in New Manila, Quezon City, Metro Manila",280000000,Metro Manila,5,566,1022,https://www.lamudi.com.ph/5-bedroom-house-for-sale-in-new-manila-quezon-city-168855001918.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/81f4207801c1e7.webp,New Manila,Quezon City,121.0306,14.61633,273972.602739726,10562,19.450300161133523
Ayala Westgrove Heights Modern Tropical House For Sale,80000000,Cavite,4,490,457,https://www.lamudi.com.ph/ayala-westgrove-heights-modern-tropical-house-for-16844898660.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6497ea32031179.webp,Puting Kahoy,Silang,121.0361144,14.2174433,175054.704595186,10571,18.197537192638155
Fully Furnished House & Lot For Sale near Clark Airpot Pampanga and SM Pampanga,2800000,Pampanga,2,140,70,https://www.lamudi.com.ph/fully-furnished-house-lot-for-sale-near-clark-airp-168681160783.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/743fffcb530283.webp,Margot,Angeles,120.571677,15.15813,40000.0,10572,14.845129975145433
Bel Air Village Makati Beautiful House for Sale,275011000,Metro Manila,4,453,681,https://www.lamudi.com.ph/bel-air-village-makati-beautiful-house-for-sale-168748506491.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/cc15a7dca153cf.webp,Bel-Air,Makati,121.02362,14.56146,403834.067547724,10562,19.432321654830865
"Well Maintained Duplex House for Sale at Bel Air Village, Makati",270000000,Metro Manila,3,363,525,https://www.lamudi.com.ph/well-maintained-duplex-house-for-sale-at-bel-air-v-169158378188.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ef7d6568ad6537.webp,Bel-Air,Makati,121.026342,14.563933,514285.7142857143,10562,19.41393251696265
"Bel Air Village, Makati - Brand New Modern Duplex House for Sale",325000000,Metro Manila,5,411,704,https://www.lamudi.com.ph/bel-air-village-makati-brand-new-modern-duplex-hou-169158435392.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/cd3716740d0c90.webp,Bel-Air,Makati,121.026342,14.563933,461647.7272727273,10562,19.599335740294013
"Beautiful Modern Home for sale in Acropolis Libis Quezon City, Brand New",178000000,Metro Manila,5,473,300,https://www.lamudi.com.ph/beautiful-modern-home-for-sale-in-acropolis-libis-168968238046.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4eb310a57a60ab.webp,Bagumbayan,Quezon City,121.081903,14.605396,593333.3333333334,10562,18.99729410825636
"4-Storey House and Lot for Sale in Cubao, Quezon City",36000000,Metro Manila,2,290,55,https://www.lamudi.com.ph/4-storey-house-and-lot-for-sale-in-cubao-quezon-ci-169165599642.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/adb7e5bdba7890.webp,Cubao,Quezon City,121.0572,14.61777,654545.4545454546,10562,17.399029496420383
"Prime Modern House and lot for sale at New Manila, Quezon City",250000000,Metro Manila,5,800,1002,https://www.lamudi.com.ph/prime-modern-house-and-lot-for-sale-at-new-manila-169168856243.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/24cc70b9ef1d46.webp,Mariana,Quezon City,121.034943,14.619578,249500.998003992,10562,19.33697147582652
4 Bedrooms Fully Furnished House & Lot in BF Resort Village Las Piñas City,25000000,Metro Manila,4,152,375,https://www.lamudi.com.ph/4-bedrooms-fully-furnished-house-lot-in-bf-resort-169166557450.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/be0e6c5de8d1bc.webp,Talon Dos,Las Piñas,120.985214,14.438526,66666.66666666667,10562,17.034386382832476
"L-R-1-1263: Acquired Property House and Lot for Sale in Lot 10, Block 2, Marigold St....",2933500,Rizal,1,65,96,https://www.lamudi.com.ph/l-r-1-1263-acquired-property-house-and-lot-for-sal-168726138996.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c4f186aff035f8.webp,San Luis,Antipolo,121.1882447,14.60458934,30557.291666666668,10540,14.89170680734805
2 Bedroom Single Attached Unit for sale at The Granary,2600000,Laguna,2,43,45,https://www.lamudi.com.ph/2-bedroom-single-attached-unit-for-sale-at-the-gra-168673497712.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/eaca121309cd84.webp,San Antonio,Biñan,121.0895615,14.3355937,57777.77777777778,10582,14.77102200299171
"3-BR Townhouse For Sale in Brgy Kapitolyo Pasig nr BGC, Capitol Commons, Ortigas",19000000,Metro Manila,3,200,79,https://www.lamudi.com.ph/3-br-townhouse-for-sale-in-brgy-kapitolyo-pasig-nr-16876841372.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a1cece9c60a21d.webp,Kapitolyo,Pasig,121.060157,14.569208,240506.3291139241,10562,16.759949537130716
"Camella Sierra Metro East | ISSA SF, RFO 3BR House and Lot for Sale in Antipolo, Riza...",8836000,Rizal,3,72,112,https://www.lamudi.com.ph/camella-sierra-metro-east-issa-sf-rfo-3br-house-an-16893244619.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/dd15f5d5628da6.webp,Dalig,Antipolo,121.1957324,14.5581146714,78892.85714285714,10540,15.994344843522144
"Camella Sierra Metro East | JANA SF wCB, BTS 3BR House and Lot for Sale in Antipolo, ...",11647000,Rizal,3,90,176,https://www.lamudi.com.ph/camella-sierra-metro-east-jana-sf-wcb-bts-3br-hous-168932445731.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d040da548b8d23.webp,Dalig,Antipolo,121.1957324,14.5581146714,66176.13636363637,10540,16.27055919408479
"Camella Monticello | FREYA, NRFO 5BR House and Lot for Sale in San Jose del Monte, Bu...",11096000,Bulacan,5,142,121,https://www.lamudi.com.ph/camella-monticello-freya-nrfo-5br-house-and-lot-fo-168929780516.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a065498645043a.webp,Sapang Palay,San Jose del Monte,121.0612785,14.8450503,91702.47933884295,10529,16.222095240976806
"Camella Monticello | CRISELLE, RFO 2BR House and Lot for Sale in San Jose del Monte, ...",4130000,Bulacan,2,40,63,https://www.lamudi.com.ph/camella-monticello-criselle-rfo-2br-house-and-lot-168929780718.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1c270a1f071b70.webp,Sapang Palay,San Jose del Monte,121.0612785,14.8450503,65555.55555555556,10529,15.233787964937216
"Camella Verra Metro North | EZABELLE SF, RFO 2BR House and Lot for Sale in Valenzuela...",4611000,Metro Manila,2,46,70,https://www.lamudi.com.ph/camella-verra-metro-north-ezabelle-sf-rfo-2br-hous-168956070191.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c36fe69c05303e.webp,Bignay,Valenzuela,120.996235,14.745664,65871.42857142857,10562,15.343955311188843
"Eastville Subd., Filinvest, Antipolo House for Sale",15500000,Rizal,5,189,300,https://www.lamudi.com.ph/eastville-subd-filinvest-antipolo-house-for-sale-168984136793.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a89afa47f119ab.webp,San Isidro,Cainta,121.1971089565,14.618787323436,51666.66666666666,10540,16.556350581889475
"Camella Provence | Jade, RFO 3-Bedroom House and Lot for Sale in Malolos City, Bulaca...",10318000,Bulacan,3,76,128,https://www.lamudi.com.ph/camella-provence-jade-rfo-3-bedroom-house-and-lot-168916132531.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d959dc5303a8c6.webp,Longos,Malolos,120.7973062,14.8743986,80609.375,10529,16.149400500786733
"Camella Tanza | CRISELLE 2 Lots 1 House, RFO 2-Bedroom House and Lot for Sale in Tanz...",5790000,Cavite,2,40,72,https://www.lamudi.com.ph/camella-tanza-criselle-2-lots-1-house-rfo-2-bedroo-168929780594.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5a3af437c8ec9d.webp,Bagtas,Tanza,120.8483729,14.3391539,80416.66666666667,10571,15.571642849549178
Rights only no title,1400000,Pampanga,3,120,60,https://www.lamudi.com.ph/rights-only-no-title-16911115340.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3fa3d1874ccc54.webp,Mabiga,Mabalacat,120.593597,15.20025,23333.33333333333,10572,14.151982794585487
"Spacious Modern House and Lot for Sale in Pilar Village, Las Piñas",16300000,Metro Manila,5,369,140,https://www.lamudi.com.ph/spacious-modern-house-and-lot-for-sale-in-pilar-vi-168952653687.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b76dd1fe36cc3d.webp,Pilar,Las Piñas,121.0080137,14.417168,116428.57142857143,10562,16.60667566577699
Fully Renovated East-facing House and Lot in an Executive Village in BF Homes,25500000,Metro Manila,4,350,300,https://www.lamudi.com.ph/fully-renovated-east-facing-house-and-lot-in-an-ex-168957613389.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/80a7f05a8f9985.webp,B.F. Homes,Parañaque,121.0245799,14.4521766,85000.0,10562,17.054189010128656
Lindenwood Residences Mauntinlupa House for Sale,50000000,Metro Manila,4,475,338,https://www.lamudi.com.ph/lindenwood-residences-mauntinlupa-house-for-sale-168770521145.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a674a9113726cb.webp,Tunasan,Muntinlupa,121.036376,14.372545,147928.99408284025,10562,17.72753356339242
"For Sale Modern Type House and Lot with 1 Car Garage in Pilar Village, Las Piñas",10000000,Metro Manila,3,135,93,https://www.lamudi.com.ph/for-sale-modern-type-house-and-lot-with-1-car-gara-16844824218.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1510716d6368e5.webp,Almanza Uno,Las Piñas,121.0140532,14.4324914,107526.8817204301,10562,16.11809565095832
"For Sale Corner House with 1 Car Garage in BF Resort Village, Las Piñas",10000000,Metro Manila,4,145,128,https://www.lamudi.com.ph/for-sale-corner-house-with-1-car-garage-in-bf-reso-168448211476.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7bbb86ce81716d.webp,Talon Dos,Las Piñas,120.985214,14.438526,78125.0,10562,16.11809565095832
"Cozy Modern Brand New Townhouse for Sale in Better Living, Parañaque City",14000000,Metro Manila,3,184,132,https://www.lamudi.com.ph/cozy-modern-brand-new-townhouse-for-sale-in-better-16891669493.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1e729b2515f832.webp,Don Bosco,Parañaque,121.01849,14.48282,106060.60606060606,10562,16.454567887579532
"Fully Furnished House and Lot for Sale in Capitol Park Homes, Quezon City",55000000,Metro Manila,3,370,302,https://www.lamudi.com.ph/fully-furnished-house-and-lot-for-sale-in-capitol-168917091397.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ed6f0ba9edcc85.webp,Matandang Balara,Quezon City,121.0819,14.6683,182119.2052980133,10562,17.822843743196746
"Pineview | Walnut 3BR SA House and Lot for Sale in Tanza, Cavite | Futura by Filinves...",3100000,Cavite,3,67,100,https://www.lamudi.com.ph/pineview-walnut-3br-sa-house-and-lot-for-sale-in-t-169018894098.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a51c41b0e2a7d1.webp,Sahud Ulan,Tanza,120.820352424,14.3614938925,31000.0,10571,14.946912669455374
"Pineview | Molave 2BR SD House and Lot for Sale in Tanza, Cavite | Futura by Filinves...",2700000,Cavite,2,39,100,https://www.lamudi.com.ph/pineview-molave-2br-sd-house-and-lot-for-sale-in-t-169018894096.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d0069d86cf6d9a.webp,Sahud Ulan,Tanza,120.820352424,14.3614938925,27000.0,10571,14.808762330974558
"Pineview | Danessa 2BR SA House and Lot for Sale in Tanza, Cavite | Futura by Filinve...",2100000,Cavite,2,37,88,https://www.lamudi.com.ph/pineview-danessa-2br-sa-house-and-lot-for-sale-in-169018893866.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0c2bc2fd6f299a.webp,Sahud Ulan,Tanza,120.820352424,14.3614938925,23863.636363636364,10571,14.557447902693651
Hillsborough Village House For Sale,95000000,Metro Manila,5,700,400,https://www.lamudi.com.ph/hillsborough-village-house-for-sale-168978355324.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b063deb45c67fc.webp,Alabang,Muntinlupa,121.037608,14.4179774,237500.0,10562,18.369387449564815
New Manila Single Detached for Sale! Quezon City,90000000,Metro Manila,5,450,251,https://www.lamudi.com.ph/new-manila-single-detached-for-sale-quezon-city-168957818056.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1fef813d1a2740.webp,New Manila,Quezon City,121.0306,14.61633,358565.73705179285,10562,18.31532022829454
"3 Bedroom Townhouse Unit for sale at Regent Heights in SJDM, Bulacan (Alexa)",3101064,Bulacan,3,66,50,https://www.lamudi.com.ph/3-bedroom-townhouse-unit-for-sale-at-regent-height-168673465327.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5839f7ea23e1be.webp,Poblacion,San Jose del Monte,121.0634896,14.8085076,62021.28,10529,14.947255836373323
3 Bedroom House and Lot at Celestis 2 in Antipolo Rizal (Inner),5048800,Rizal,3,76,70,https://www.lamudi.com.ph/3-bedroom-house-and-lot-at-celestis-2-in-antipolo-168673630953.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3bb706ebce70c8.webp,San Luis,Antipolo,121.182157,14.594745,72125.71428571429,10540,15.434661149252166
Country Homes 1 House & Lot for SALE! 252 sqm lot area at 8M,8000000,Cavite,3,200,252,https://www.lamudi.com.ph/country-homes-1-house-lot-for-sale-252-sqm-lot-are-168793633654.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bb2dfa2c794619.webp,Maitim 2nd West,Tagaytay,120.95476,14.119975,31746.031746031746,10571,15.89495209964411
"Camella Sierra Metro East | HANNA SF, BTS 3BR House and Lot for Sale in Antipolo, Riz...",7665000,Rizal,3,60,89,https://www.lamudi.com.ph/camella-sierra-metro-east-hanna-sf-bts-3br-house-a-168932446342.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/15dccda02fc49b.webp,Dalig,Antipolo,121.1957324,14.5581146714,86123.59550561798,10540,15.852175070288052
"Camella Sierra Metro East | CARA SF wCB, BTS 3BR House and Lot for Sale in Antipolo, ...",6966000,Rizal,3,66,99,https://www.lamudi.com.ph/camella-sierra-metro-east-cara-sf-wcb-bts-3br-hous-168932446384.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8239055753c30b.webp,Dalig,Antipolo,121.1957324,14.5581146714,70363.63636363637,10540,15.756551729908084
